iter,loss,rmse
660,0.8324,0.7442
661,0.8322,0.7440
662,0.8320,0.7436
663,0.8317,0.7433
664,0.8315,0.7429
665,0.8312,0.7425
666,0.8310,0.7422
667,0.8307,0.7418
668,0.8305,0.7414
669,0.8302,0.7411
670,0.8300,0.7408
671,0.8298,0.7405
672,0.8296,0.7402
673,0.8294,0.7399
674,0.8291,0.7395
675,0.8288,0.7392
676,0.8286,0.7388
677,0.8284,0.7386
678,0.8282,0.7383
679,0.8279,0.7380
680,0.8278,0.7378
681,0.8275,0.7375
682,0.8273,0.7372
683,0.8271,0.7369
684,0.8268,0.7365
685,0.8266,0.7361
686,0.8263,0.7358
687,0.8261,0.7355
688,0.8259,0.7351
689,0.8256,0.7348
690,0.8254,0.7344
691,0.8251,0.7341
692,0.8249,0.7338
693,0.8247,0.7334
694,0.8244,0.7331
695,0.8242,0.7328
696,0.8240,0.7325
697,0.8238,0.7323
698,0.8236,0.7320
699,0.8234,0.7317
700,0.8232,0.7315
701,0.8230,0.7312
702,0.8227,0.7308
703,0.8224,0.7305
704,0.8222,0.7302
705,0.8220,0.7299
706,0.8218,0.7296
707,0.8216,0.7293
708,0.8214,0.7290
709,0.8211,0.7286
710,0.8209,0.7284
711,0.8207,0.7280
712,0.8204,0.7277
713,0.8202,0.7274
714,0.8200,0.7272
715,0.8198,0.7269
716,0.8197,0.7267
717,0.8195,0.7264
718,0.8192,0.7260
719,0.8190,0.7258
720,0.8188,0.7256
721,0.8185,0.7252
722,0.8183,0.7248
723,0.8180,0.7246
724,0.8178,0.7243
725,0.8176,0.7240
726,0.8174,0.7237
727,0.8171,0.7234
728,0.8169,0.7231
729,0.8167,0.7228
730,0.8165,0.7226
731,0.8163,0.7223
732,0.8161,0.7220
733,0.8159,0.7218
734,0.8156,0.7214
735,0.8154,0.7211
736,0.8153,0.7209
737,0.8150,0.7206
738,0.8148,0.7203
739,0.8147,0.7201
740,0.8145,0.7199
741,0.8142,0.7196
742,0.8140,0.7192
743,0.8138,0.7189
744,0.8136,0.7186
745,0.8133,0.7183
746,0.8131,0.7181
747,0.8129,0.7178
748,0.8127,0.7175
749,0.8125,0.7172
750,0.8123,0.7170
751,0.8121,0.7167
752,0.8119,0.7164
753,0.8116,0.7161
754,0.8114,0.7158
755,0.8112,0.7155
756,0.8110,0.7152
757,0.8108,0.7150
758,0.8106,0.7147
759,0.8105,0.7145
760,0.8102,0.7143
761,0.8101,0.7140
762,0.8098,0.7137
763,0.8096,0.7135
764,0.8094,0.7132
765,0.8092,0.7129
766,0.8090,0.7127
767,0.8088,0.7124
768,0.8086,0.7121
769,0.8084,0.7118
770,0.8081,0.7115
771,0.8079,0.7112
772,0.8077,0.7109
773,0.8075,0.7107
774,0.8073,0.7104
775,0.8071,0.7101
776,0.8069,0.7099
777,0.8067,0.7096
778,0.8065,0.7094
779,0.8064,0.7092
780,0.8062,0.7090
781,0.8060,0.7087
782,0.8058,0.7084
783,0.8056,0.7081
784,0.8053,0.7079
785,0.8052,0.7076
786,0.8049,0.7074
787,0.8047,0.7071
788,0.8046,0.7068
789,0.8044,0.7066
790,0.8042,0.7063
791,0.8039,0.7060
792,0.8037,0.7058
793,0.8035,0.7055
794,0.8033,0.7053
795,0.8031,0.7050
796,0.8030,0.7048
797,0.8028,0.7045
798,0.8026,0.7043
799,0.8024,0.7040
800,0.8022,0.7038
801,0.8020,0.7036
802,0.8018,0.7033
803,0.8016,0.7030
804,0.8015,0.7028
805,0.8012,0.7025
806,0.8010,0.7023
807,0.8008,0.7020
808,0.8006,0.7018
809,0.8005,0.7016
810,0.8002,0.7013
811,0.8000,0.7010
812,0.7998,0.7007
813,0.7996,0.7005
814,0.7994,0.7002
815,0.7992,0.7000
816,0.7990,0.6997
817,0.7989,0.6995
818,0.7987,0.6992
819,0.7985,0.6990
820,0.7984,0.6989
821,0.7982,0.6986
822,0.7980,0.6984
823,0.7978,0.6981
824,0.7976,0.6979
825,0.7974,0.6976
826,0.7972,0.6974
827,0.7970,0.6971
828,0.7968,0.6969
829,0.7967,0.6967
830,0.7964,0.6964
831,0.7963,0.6962
832,0.7961,0.6959
833,0.7959,0.6956
834,0.7957,0.6954
835,0.7955,0.6952
836,0.7953,0.6949
837,0.7952,0.6947
838,0.7950,0.6944
839,0.7948,0.6942
840,0.7947,0.6941
841,0.7945,0.6938
842,0.7943,0.6935
843,0.7941,0.6933
844,0.7939,0.6930
845,0.7938,0.6928
846,0.7936,0.6926
847,0.7934,0.6924
848,0.7932,0.6921
849,0.7930,0.6919
850,0.7928,0.6917
851,0.7926,0.6914
852,0.7924,0.6912
853,0.7923,0.6910
854,0.7921,0.6908
855,0.7919,0.6906
856,0.7918,0.6903
857,0.7916,0.6902
858,0.7914,0.6899
859,0.7913,0.6898
860,0.7911,0.6896
861,0.7909,0.6894
862,0.7907,0.6891
863,0.7905,0.6889
864,0.7904,0.6887
865,0.7902,0.6884
866,0.7900,0.6882
867,0.7898,0.6880
868,0.7896,0.6877
869,0.7895,0.6875
870,0.7893,0.6872
871,0.7891,0.6870
872,0.7889,0.6867
873,0.7887,0.6865
874,0.7885,0.6863
875,0.7884,0.6861
876,0.7882,0.6858
877,0.7881,0.6857
878,0.7878,0.6854
879,0.7877,0.6852
880,0.7875,0.6850
881,0.7873,0.6848
882,0.7871,0.6846
883,0.7869,0.6843
884,0.7867,0.6841
885,0.7866,0.6839
886,0.7864,0.6837
887,0.7861,0.6834
888,0.7859,0.6831
889,0.7858,0.6829
890,0.7856,0.6826
891,0.7854,0.6824
892,0.7853,0.6823
893,0.7851,0.6820
894,0.7849,0.6818
895,0.7848,0.6816
896,0.7846,0.6814
897,0.7845,0.6812
898,0.7843,0.6809
899,0.7841,0.6807
900,0.7839,0.6806
901,0.7837,0.6803
902,0.7836,0.6801
903,0.7834,0.6799
904,0.7832,0.6797
905,0.7830,0.6795
906,0.7828,0.6792
907,0.7826,0.6790
908,0.7825,0.6788
909,0.7823,0.6786
910,0.7822,0.6784
911,0.7820,0.6782
912,0.7818,0.6780
913,0.7817,0.6778
914,0.7815,0.6775
915,0.7813,0.6773
916,0.7811,0.6771
917,0.7810,0.6769
918,0.7808,0.6766
919,0.7806,0.6764
920,0.7804,0.6763
921,0.7802,0.6760
922,0.7801,0.6758
923,0.7798,0.6755
924,0.7797,0.6753
925,0.7795,0.6751
926,0.7794,0.6749
927,0.7792,0.6747
928,0.7790,0.6745
929,0.7789,0.6743
930,0.7787,0.6741
931,0.7785,0.6739
932,0.7783,0.6737
933,0.7782,0.6735
934,0.7780,0.6733
935,0.7779,0.6731
936,0.7777,0.6729
937,0.7776,0.6727
938,0.7774,0.6725
939,0.7773,0.6723
940,0.7771,0.6722
941,0.7769,0.6720
942,0.7768,0.6718
943,0.7766,0.6716
944,0.7764,0.6713
945,0.7763,0.6712
946,0.7761,0.6709
947,0.7759,0.6707
